brand,market,category,line,line_code,item,sku,composition,angle,alpha,score,dropbox_path
"Muha Meds","AZ","cartridges","Distallite 1 Gram Cart","AZ002","Strawberry Runtz","","device-with-packaging","three-quarter","y","3.0","Renders/Cartridges/Distillate/MI/MI_1G_Distillate_Carts/MI_Distillate_1gram_Strawberry_Runtz_Three_Quarters_i1.png"
"Muha Meds","AZ","cartridges","Distallite 1 Gram Cart","AZ002","Strawberry Runtz","","device-with-packaging","three-quarter","y","3.0","Renders/Cartridges/Distillate/MI/MI_1G_Distillate_Carts/MI_Distillate_1gram_Strawberry_Runtz_Front_i1.png"
"Muha Meds","AZ","cartridges","Distallite 1 Gram Cart","AZ002","Strawberry Runtz","","device-with-packaging","three-quarter","","3.0","Renders/CA catalog resized/1G Distillate Carts/CA_Distillate_1gram_Strawberry_Runtz_Front.png"
"Muha Meds","AZ","cartridges","Distallite 1 Gram Cart","AZ002","Strawberry Runtz","","device-with-packaging","three-quarter","y","3.0","Renders/Cartridges/Distillate/NM/NM_1G_Distillate_Carts OLD/NM_1G_Distillate_Carts_StrawberryRuntz_Front.png"
"Muha Meds","AZ","cartridges","Distallite 1 Gram Cart","AZ002","Strawberry Runtz","","device-with-packaging","front","y","3.0","Renders/Cartridges/Distillate/CA/CA_1G_Distillate 2024/Cartridges_Distillate_Front_StrawberryRuntz_V1.png"
"Muha Meds","AZ","cartridges","Distallite 1 Gram Cart","AZ002","Strawberry Runtz","","device-with-packaging","three-quarter","y","3.0","Renders/Cartridges/Distillate/MO/MO_1G_Distillate_Carts March 2025/MO_1G_Distillate_Carts_StrawberryRuntz_Front.png"
"Muha Meds","AZ","cartridges","Distallite 1 Gram Cart","AZ002","Strawberry Runtz","","device-with-packaging","three-quarter","y","3.0","Renders/Cartridges/Distillate/MO/MO_1G_Distillate_Carts March 2025/MO_1G_Distillate_Carts_StrawberryRuntz_1_Three_Quarters.png"
"Muha Meds","AZ","cartridges","Distallite 1 Gram Cart","AZ002","Strawberry Runtz","","device-with-packaging","three-quarter","y","3.0","Renders/Cartridges/Distillate/NM/NM_1G_Distillate_Carts OLD/NM_1G_Distillate_Carts_StrawberryRuntz_Three_Quarters.png"
"Muha Meds","AZ","cartridges","Distallite 1 Gram Cart","AZ002","Strawberry Runtz","","device-with-packaging","three-quarter","y","3.0","Renders/Cartridges/Distillate/CA/CA_1G_Distillate (1)/CA_Distillate_1gram_Strawberry_Runtz_Three_quarters.png"
"Muha Meds","AZ","cartridges","Distallite 1 Gram Cart","AZ002","Strawberry Runtz","","device-with-packaging","front","y","3.0","Renders/Cartridges/Distillate/CA/CA_1G_Distillate (1)/CA_Distillate_1gram_Strawberry_Runtz_Front.png"
"Muha Meds","AZ","cartridges","Distallite 1 Gram Cart","AZ002","Strawberry Runtz","","device-with-packaging","three-quarter","y","3.0","Renders/Cartridges/Distillate/CA/CA_1G_Distillate_Carts 2025/CA_1G_Distillate_Carts_StrawberryRuntz_Front.png"
"Muha Meds","AZ","cartridges","Distallite 1 Gram Cart","AZ002","Strawberry Runtz","","device-with-packaging","three-quarter","y","3.0","Renders/Cartridges/Distillate/CA/CA_1G_Distillate_Carts 2025/CA_1G_Distillate_Carts_StrawberryRuntz_Three_Quarters.png"
"Muha Meds","AZ","cartridges","Distallite 1 Gram Cart","AZ002","Strawberry Runtz","","device-with-packaging","three-quarter","y","3.0","Renders/Cartridges/Distillate/NJ/NJ_1G_Distillate_Carts/NJ_1G_Distillate_Carts_StrawberryRuntz_ThreeQuarters.png"
"Muha Meds","AZ","cartridges","Distallite 1 Gram Cart","AZ002","Strawberry Runtz","","device-with-packaging","three-quarter","y","3.0","Renders/Cartridges/Distillate/NJ/NJ_1G_Distillate_Carts/NJ_1G_Distillate_Carts_StrawberryRuntz_Front.png"
"Muha Meds","AZ","cartridges","Distallite 1 Gram Cart","AZ002","Watermelon OG","","device-with-packaging","multiple","y","5.0","Renders/Website Images/Carts/Distillate V2/Watermelon OG copy.png"
"Muha Meds","AZ","cartridges","Distallite 1 Gram Cart","AZ002","Watermelon OG","","lineup","multiple","y","3.5","Renders/Cartridges/Hash Rosin/Group Hash Rosin Cartridge Renders/mav minis.png"
"Muha Meds","AZ","cartridges","Distallite 1 Gram Cart","AZ002","Watermelon OG","","device-with-packaging","multiple","y","3.5","Renders/Website Images/Carts/Distillate/62579860c1aa424b260a0255_Watermelon-Shadow.png"
"Muha Meds","AZ","cartridges","Distallite 1 Gram Cart","AZ002","Watermelon OG","","device-with-packaging","multiple","y","3.5","Renders/Accessories/Sticker Card/StickerCard_GroupShot.png"
"Muha Meds","AZ","cartridges","Distallite 1 Gram Cart","AZ002","Watermelon OG","","multi-pack","multiple","y","3.5","Renders/Master Case Group Shots/MasterLayout_Cartridges_Distillate_V1.png"
"Muha Meds","AZ","cartridges","Distallite 1 Gram Cart","AZ002","Watermelon OG","","device-with-packaging","three-quarter","y","3.5","Renders/Cartridges/Hash Rosin/Group Hash Rosin Cartridge Renders/watermelon Skittles mav mini.png"
"Muha Meds","AZ","cartridges","Distallite 1 Gram Cart","AZ002","Watermelon OG","","device-with-packaging","three-quarter","y","3.0","Renders/Cartridges/Distillate/MO/MO_1G_Distillate_Carts NOV 2025/MO_Carts_1G_WatermelonOG_45.png"
"Muha Meds","AZ","cartridges","Distallite 1 Gram Cart","AZ002","Watermelon OG","","packaging-only","front","y","3.0","Renders/Cartridges/Distillate/MO/MO_1G_Distillate_Carts NOV 2025/MO_Carts_1G_WatermelonOG_Front_Solo.png"
"Muha Meds","AZ","cartridges","Distallite 1 Gram Cart","AZ002","Watermelon OG","","device-with-packaging","three-quarter","y","3.0","Renders/Cartridges/Distillate/MO/MO_1G_Distillate_Carts NOV 2025/MO_Carts_1G_WatermelonOG_Front.png"
"Muha Meds","AZ","cartridges","Distallite 1 Gram Cart","AZ002","Watermelon OG","","device-with-packaging","three-quarter","y","3.0","Renders/Cartridges/Distillate/CA/CA_1G_Distillate (1)/CA_Distillate_1gram_Watermelon_OG_Three_quarters.png"
"Muha Meds","AZ","cartridges","Distallite 1 Gram Cart","AZ002","Watermelon OG","","device-with-packaging","three-quarter","y","3.0","Renders/Cartridges/Distillate/MI/MI_1G_Distillate_Carts/MI_Distillate_1gram_Watermelon_OG_Front_i1.png"
"Muha Meds","AZ","cartridges","Distallite 1 Gram Cart","AZ002","Watermelon OG","","device-with-packaging","three-quarter","","3.0","Renders/CA catalog resized/1G Distillate Carts/CA_Distillate_1gram_Watermelon_OG_Front.png"
"Muha Meds","AZ","cartridges","Distallite 1 Gram Cart","AZ002","Watermelon OG","","device-with-packaging","three-quarter","y","3.0","Renders/Cartridges/Distillate/CA/CA_1G_Distillate_Carts 2025/CA_1G_Distillate_Carts_WatermelonOG_Three_Quarters.png"
"Muha Meds","AZ","cartridges","Distallite 1 Gram Cart","AZ002","Watermelon OG","","device-with-packaging","three-quarter","y","3.0","Renders/Cartridges/Distillate/NJ/NJ_1G_Distillate_Carts/NJ_1G_Distillate_Carts_WatermelonOG_Front.png"
"Muha Meds","AZ","cartridges","Distallite 1 Gram Cart","AZ002","Watermelon OG","","device-with-packaging","three-quarter","y","3.0","Renders/Cartridges/Distillate/NJ/NJ_1G_Distillate_Carts/NJ_1G_Distillate_Carts_WatermelonOG_ThreeQuarters.png"
"Muha Meds","AZ","cartridges","Distallite 1 Gram Cart","AZ002","Watermelon OG","","device-with-packaging","three-quarter","y","3.0","Renders/Cartridges/Distillate/MO/MO_1G_Distillate_Carts March 2025/MO_1G_Distillate_Carts_WatermelonOG_1_Three_Quarters.png"
"Muha Meds","AZ","cartridges","Distallite 1 Gram Cart","AZ002","Watermelon OG","","device-with-packaging","three-quarter","y","3.0","Renders/Cartridges/Distillate/NM/NM_1G_Distillate_Carts OLD/NM_1G_Distillate_Carts_WatermelonOG_Three_Quarters.png"
"Muha Meds","AZ","cartridges","Distallite 1 Gram Cart","AZ002","Watermelon OG","","packaging-only","three-quarter","y","3.0","Renders/Cartridges/Distillate/MO/MO_1G_Distillate_Carts NOV 2025/MO_Carts_1G_WatermelonOG_45_Solo.png"
"Muha Meds","AZ","cartridges","Distallite 1 Gram Cart","AZ002","Watermelon OG","","device-with-packaging","three-quarter","y","3.0","Renders/Cartridges/Distillate/MO/MO_1G_Distillate_Carts March 2025/MO_1G_Distillate_Carts_WatermelonOG_Front.png"
"Muha Meds","AZ","cartridges","Distallite 1 Gram Cart","AZ002","Watermelon OG","","device-with-packaging","three-quarter","y","3.0","Renders/Cartridges/Distillate/NM/NM_1G_Distillate_Carts OLD/NM_1G_Distillate_Carts_WatermelonOG_Front.png"
"Muha Meds","AZ","cartridges","Distallite 1 Gram Cart","AZ002","Watermelon OG","","device-with-packaging","three-quarter","y","3.0","Renders/Cartridges/Distillate/CA/CA_1G_Distillate (1)/CA_Distillate_1gram_Watermelon_OG_Front.png"
"Muha Meds","AZ","cartridges","Distallite 1 Gram Cart","AZ002","Watermelon OG","","device-with-packaging","three-quarter","y","3.0","Renders/Cartridges/Distillate/MI/MI_1G_Distillate_Carts/MI_Distillate_1gram_Watermelon_OG_Three_Quarters_i1.png"
"Muha Meds","AZ","cartridges","Distallite 1 Gram Cart","AZ002","Watermelon OG","","device-with-packaging","three-quarter","y","3.0","Renders/Cartridges/Distillate/CA/CA_1G_Distillate_Carts 2025/CA_1G_Distillate_Carts_WatermelonOG_Front.png"
"Muha Meds","AZ","cartridges","Distallite 1 Gram Cart","AZ002","Watermelon OG","","device-with-packaging","three-quarter","y","3.0","Renders/Cartridges/Distillate/CA/CA_1G_Distillate 2024/Cartridges_Distillate_Front_WatermelonOG_V1.png"
"Muha Meds","AZ","cartridges","Distallite 1 Gram Cart","AZ002","Cherry Grapefruit","","device-with-packaging","multiple","y","5.0","Renders/Website Images/Carts/Distillate V2/Cherry Grapefruit copy.png"
"Muha Meds","AZ","cartridges","Distallite 1 Gram Cart","AZ002","Cherry Grapefruit","","multi-pack","multiple","y","4.0","Renders/Master Case Group Shots/MasterLayout_Cartridges_Distillate_V1.png"
"Muha Meds","AZ","cartridges","Distallite 1 Gram Cart","AZ002","Cherry Grapefruit","","packaging-only","three-quarter","y","3.0","Renders/Cartridges/Distillate/CA/CA_1G_Distillate_Carts_TechDesign_June 2025/CA_Carts_1G_CherryGrapefruit_45_Solo.png"
"Muha Meds","AZ","cartridges","Distallite 1 Gram Cart","AZ002","Cherry Grapefruit","","device-with-packaging","three-quarter","y","3.0","Renders/Cartridges/Distillate/CA/CA_1G_Distillate_Carts_TechDesign_June 2025/CA_Carts_1G_CherryGrapefruit_Front.png"
"Muha Meds","AZ","cartridges","Distallite 1 Gram Cart","AZ002","Cherry Grapefruit","","packaging-only","three-quarter","y","3.0","Renders/Cartridges/Distillate/MI/MI_1G_Distillate_Carts_Tech June 2025/MI_Carts_1G_CherryGrapefruit_45_Solo.png"
"Muha Meds","AZ","cartridges","Distallite 1 Gram Cart","AZ002","Cherry Grapefruit","","device-with-packaging","three-quarter","y","3.0","Renders/Cartridges/Distillate/CA/CA_1G_Distillate_Carts_TechDesign_June 2025/CA_Carts_1G_CherryGrapefruit_45.png"
"Muha Meds","AZ","cartridges","Distallite 1 Gram Cart","AZ002","Cherry Grapefruit","","packaging-only","front","y","3.0","Renders/Cartridges/Distillate/CA/CA_1G_Distillate_Carts_TechDesign_June 2025/CA_Carts_1G_CherryGrapefruit_Front_Solo.png"
"Muha Meds","AZ","cartridges","Distallite 1 Gram Cart","AZ002","Cherry Grapefruit","","device-with-packaging","three-quarter","y","3.0","Renders/Cartridges/Distillate/MI/MI_1G_Distillate_Carts_Tech June 2025/MI_Carts_1G_CherryGrapefruit_45.png"
"Muha Meds","AZ","cartridges","Distallite 1 Gram Cart","AZ002","Cherry Grapefruit","","device-with-packaging","three-quarter","y","3.0","Renders/Cartridges/Distillate/CA/CA_1G_Distillate (1)/CA_Distillate_1gram_Cherry_Grapefruit_Three_quarters.png"
"Muha Meds","AZ","cartridges","Distallite 1 Gram Cart","AZ002","Cherry Grapefruit","","device-with-packaging","three-quarter","y","3.0","Renders/Cartridges/Distillate/CA/CA_1G_Distillate (1)/CA_Distillate_1gram_Cherry_Grapefruit_Front.png"
"Muha Meds","AZ","cartridges","Distallite 1 Gram Cart","AZ002","Cherry Grapefruit","","device-with-packaging","three-quarter","y","3.0","Renders/Cartridges/Distillate/MI/MI_1G_Distillate_Carts/MI_Distillate_1gram_Cherry_Grapefruit_Front_i1.png"
"Muha Meds","AZ","cartridges","Distallite 1 Gram Cart","AZ002","Cherry Grapefruit","","device-with-packaging","three-quarter","y","3.0","Renders/Cartridges/Distillate/MI/MI_1G_Distillate_Carts/MI_Distillate_1gram_Cherry_Grapefruit_Three_Quarters_i1.png"
"Muha Meds","AZ","cartridges","Distallite 1 Gram Cart","AZ002","Cherry Grapefruit","","device-with-packaging","three-quarter","y","3.0","Renders/Cartridges/Distillate/NJ/NJ_1G_Distillate_Carts/NJ_1G_Distillate_Carts_CherryGrapefruit_Front.png"
"Muha Meds","AZ","cartridges","Distallite 1 Gram Cart","AZ002","Cherry Grapefruit","","device-with-packaging","three-quarter","y","3.0","Renders/Cartridges/Distillate/NJ/NJ_1G_Distillate_Carts/NJ_1G_Distillate_Carts_CherryGrapefruit_ThreeQuarters.png"
"Muha Meds","AZ","cartridges","Distallite 1 Gram Cart","AZ002","Cherry Grapefruit","","packaging-only","three-quarter","y","3.0","Renders/Cartridges/Distillate/MI/MI_1G_Distillate_Carts_Tech June 2025/MI_Carts_1G_CherryGrapefruit_Front_Solo.png"
"Muha Meds","AZ","cartridges","Distallite 1 Gram Cart","AZ002","Cherry Grapefruit","","device-with-packaging","three-quarter","y","3.0","Renders/Cartridges/Distillate/MO/MO_1G_Distillate_Carts March 2025/MO_1G_Distillate_Carts_CherryGrapefruit_Front.png"
"Muha Meds","AZ","cartridges","Distallite 1 Gram Cart","AZ002","Cherry Grapefruit","","device-with-packaging","three-quarter","y","3.0","Renders/Cartridges/Distillate/MI/MI_1G_Distillate_Carts_Tech June 2025/MI_Carts_1G_CherryGrapefruit_Front.png"
"Muha Meds","AZ","cartridges","Distallite 1 Gram Cart","AZ002","Cherry Grapefruit","","device-with-packaging","three-quarter","y","3.0","Renders/Cartridges/Distillate/MO/MO_1G_Distillate_Carts March 2025/MO_1G_Distillate_Carts_CherryGrapefruit_Three_Quarters.png"
"Muha Meds","AZ","cartridges","Distallite 1 Gram Cart","AZ002","Cherry Grapefruit","","device-with-packaging","three-quarter","y","3.0","Renders/Cartridges/Distillate/NM/NM_1G_Distillate_Carts OLD/NM_1G_Distillate_Carts_CherryGrapefruit_Front.png"
"Muha Meds","AZ","cartridges","Distallite 1 Gram Cart","AZ002","Cherry Grapefruit","","device-with-packaging","three-quarter","y","3.0","Renders/Cartridges/Distillate/NM/NM_1G_Distillate_Carts OLD/NM_1G_Distillate_Carts_CherryGrapefruit_Three_Quarters.png"
"Muha Meds","AZ","cartridges","Distallite 1 Gram Cart","AZ002","Cherry Grapefruit","","device-with-packaging","three-quarter","","3.0","Renders/CA catalog resized/1G Distillate Carts/CA_Distillate_1gram_Cherry_Grapefruit_Front.png"
"Muha Meds","AZ","cartridges","Distallite 1 Gram Cart","AZ002","Cherry Grapefruit","","device-with-packaging","three-quarter","y","3.0","Renders/Cartridges/Distillate/CA/CA_1G_Distillate_Carts 2025/CA_1G_Distillate_Carts_CherryGrapefruit_Front.png"
"Muha Meds","AZ","cartridges","Distallite 1 Gram Cart","AZ002","Cherry Grapefruit","","device-with-packaging","three-quarter","y","3.0","Renders/Cartridges/Distillate/CA/CA_1G_Distillate 2024/Cartridges_Distillate_Front_CherryGrapefruit_V1.png"
"Muha Meds","AZ","cartridges","Distallite 1 Gram Cart","AZ002","Cherry Grapefruit","","device-with-packaging","three-quarter","y","3.0","Renders/Cartridges/Distillate/CA/CA_1G_Distillate_Carts 2025/CA_1G_Distillate_Carts_CherryGrapefruit_Three_Quarters.png"
"Muha Meds","AZ","cartridges","Distallite 1 Gram Cart","AZ002","Wedding Cake","","device-with-packaging","multiple","y","5.0","Renders/Website Images/Carts/Distillate V2/Wedding Cake copy.png"
"Muha Meds","AZ","cartridges","Distallite 1 Gram Cart","AZ002","Wedding Cake","","multi-pack","multiple","y","4.0","Renders/Master Case Group Shots/MasterLayout_Cartridges_Distillate_V1.png"
"Muha Meds","AZ","cartridges","Distallite 1 Gram Cart","AZ002","Wedding Cake","","packaging-only","front","y","3.0","Renders/Cartridges/Distillate/MO/MO_1G_Distillate_Carts NOV 2025/MO_Carts_1G_WeddingCake_Front_Solo.png"
"Muha Meds","AZ","cartridges","Distallite 1 Gram Cart","AZ002","Wedding Cake","","packaging-only","three-quarter","y","3.0","Renders/Cartridges/Distillate/MO/MO_1G_Distillate_Carts NOV 2025/MO_Carts_1G_WeddingCake_45_Solo.png"
"Muha Meds","AZ","cartridges","Distallite 1 Gram Cart","AZ002","Wedding Cake","","device-with-packaging","three-quarter","y","3.0","Renders/Cartridges/Distillate/MO/MO_1G_Distillate_Carts NOV 2025/MO_Carts_1G_WeddingCake_45.png"
"Muha Meds","AZ","cartridges","Distallite 1 Gram Cart","AZ002","Wedding Cake","","device-with-packaging","three-quarter","y","3.0","Renders/Cartridges/Distillate/MO/MO_1G_Distillate_Carts NOV 2025/MO_Carts_1G_WeddingCake_Front.png"
"Muha Meds","AZ","cartridges","Distallite 1 Gram Cart","AZ002","Wedding Cake","","device-with-packaging","three-quarter","y","3.0","Renders/Cartridges/Distillate/CA/CA_1G_Distillate (1)/CA_Distillate_1gram_Wedding_Cake_Front.png"
"Muha Meds","AZ","cartridges","Distallite 1 Gram Cart","AZ002","Wedding Cake","","device-with-packaging","three-quarter","y","3.0","Renders/Cartridges/Distillate/CA/CA_1G_Distillate (1)/CA_Distillate_1gram_Wedding_Cake_Three_quarters.png"
"Muha Meds","AZ","cartridges","Distallite 1 Gram Cart","AZ002","Wedding Cake","","device-with-packaging","three-quarter","y","3.0","Renders/Cartridges/Distillate/MI/MI_1G_Distillate_Carts/MI_Distillate_1gram_Wedding_Cake_Three_Quarters_i1.png"
"Muha Meds","AZ","cartridges","Distallite 1 Gram Cart","AZ002","Wedding Cake","","device-with-packaging","three-quarter","y","3.0","Renders/Cartridges/Distillate/MI/MI_1G_Distillate_Carts/MI_Distillate_1gram_Wedding_Cake_Front_i1.png"
"Muha Meds","AZ","cartridges","Distallite 1 Gram Cart","AZ002","Wedding Cake","","device-with-packaging","three-quarter","y","3.0","Renders/Cartridges/Distillate/CA/CA_1G_Distillate 2024/Cartridges_Distillate_Front_WeddingCake_V1.png"
"Muha Meds","AZ","cartridges","Distallite 1 Gram Cart","AZ002","Wedding Cake","","device-with-packaging","three-quarter","y","3.0","Renders/Cartridges/Distillate/CA/CA_1G_Distillate_Carts 2025/CA_1G_Distillate_Carts_WeddingCake_Front.png"
"Muha Meds","AZ","cartridges","Distallite 1 Gram Cart","AZ002","Wedding Cake","","device-with-packaging","three-quarter","y","3.0","Renders/Cartridges/Distillate/NJ/NJ_1G_Distillate_Carts/NJ_1G_Distillate_Carts_WeddingCake_ThreeQuarters.png"
"Muha Meds","AZ","cartridges","Distallite 1 Gram Cart","AZ002","Wedding Cake","","device-with-packaging","three-quarter","y","3.0","Renders/Cartridges/Distillate/MO/MO_1G_Distillate_Carts March 2025/MO_1G_Distillate_Carts_WeddingCake_Front.png"
"Muha Meds","AZ","cartridges","Distallite 1 Gram Cart","AZ002","Wedding Cake","","device-with-packaging","three-quarter","y","3.0","Renders/Cartridges/Distillate/MO/MO_1G_Distillate_Carts March 2025/MO_1G_Distillate_Carts_WeddingCake_1_Three_Quarters.png"
"Muha Meds","AZ","cartridges","Distallite 1 Gram Cart","AZ002","Wedding Cake","","device-with-packaging","three-quarter","y","3.0","Renders/Cartridges/Distillate/NM/NM_1G_Distillate_Carts OLD/NM_1G_Distillate_Carts_WeddingCake_Three_Quarters.png"
